id,content,score,translated,small_keywords,aggregate_tags,big_label
86d07676-8d1b-4834-81b8-b08e20dd10b9,Viral my video 90 milion,5,Viral my video 90 milion,"['viral', 'video', 'milion']",['content'],Content
3b1f19d3-cbcb-4756-906c-7c5722c1fe57,The app is a good and nice app everyone needs to use,5,The app is a good and nice app everyone needs to use,"['needs', 'good', 'nice', 'app', 'use', 'everyone']",[],other
63ec987d-f964-47cc-9e88-7897653c54e5,slow network mobelink,3,slow network mobelink,"['network', 'slow', 'mobelink']",[],other
614b6e89-ec3c-4eaf-88b2-05d7c54136ad,I got banned for no reason and now it won't even let me make a new account. what a joke of an app...all i did was watch and share videos with my friends. it deleted my account completely. it even blocked my vpn completely because i can't even make account on my computer. after they got back to me. they couldn't tell me why i was banned...,1,I got banned for no reason and now it won't even let me make a new account. what a joke of an app...all i did was watch and share videos with my friends. it deleted my account completely. it even blocked my vpn completely because i can't even make account on my computer. after they got back to me. they couldn't tell me why i was banned...,"['new', 'share', 'account', 'what', 'reason', 'let', 'vpn', 'won', 'all', 'completely', 'now', 'tell', 'watch', 'make', 'banned', 'joke', 'can', 'why', 'videos', 'computer', 'app', 'blocked', 'they', 'after', 'got', 'even', 'deleted', 'back', 'friends', 'because', 'couldn']",['account_issue'],Functionality
9d535c5a-44a3-4b06-b853-630295383206,Ata akta darun app jakhan thaka,5,Ata akta darun app jakhan thaka,"['darun', 'ata', 'app', 'akta', 'thaka', 'jakhan']",[],other
5ebe8ba4-8966-4c99-ad0a-b48ddfe17732,It is so good to watch love it,5,It is so good to watch love it,"['watch', 'good', 'love']",[],other
e0641194-8907-4c4d-87a1-3587c257c9e9,I rated one star because I put a bow tie on my head and it doesn't let me put it on my frame,1,I rated one star because I put a bow tie on my head and it doesn't let me put it on my frame,"['one', 'bow', 'doesn', 'rated', 'tie', 'put', 'because', 'let', 'frame', 'star', 'head']",[],other
3d218da4-5c32-487b-9aa4-3482b1c01430,"This app is unfair and biased. Their rules do not apply to everyone. They let people say things in videos that they ban you from commenting, even though you use asterisks! I used to love the app, but now, it's all about negative stuff, celebrity watch, and feuds. I won't go back. You only have one time to ban me for that petty stuff. There are better apps than this, and secret apps that you can be free to be yourself.",1,"This app is unfair and biased. Their rules do not apply to everyone. They let people say things in videos that they ban you from commenting, even though you use asterisks! I used to love the app, but now, it's all about negative stuff, celebrity watch, and feuds. I won't go back. You only have one time to ban me for that petty stuff. There are better apps than this, and secret apps that you can be free to be yourself.","['negative', 'apps', 'people', 'asterisks', 'let', 'their', 'celebrity', 'won', 'love', 'free', 'all', 'one', 'now', 'ban', 'feuds', 'than', 'watch', 'say', 'apply', 'biased', 'can', 'commenting', 'only', 'unfair', 'videos', 'app', 'time', 'secret', 'use', 'better', 'everyone', 'rules', 'stuff', 'they', 'about', 'petty', 'things', 'there', 'even', 'back', 'though', 'used', 'yourself', 'from']",[],other
a0d846b8-2464-4bb4-9bd5-b1bbe8fc4eb3,let's go to gather karbala,5,let's go to gather karbala,"['gather', 'karbala', 'let']",[],other
8c4df54f-339a-4c3b-b9bc-120afb4035f2,my favorite songs are not going that's the problems,5,my favorite songs are not going that's the problems,"['songs', 'going', 'favorite', 'problems']",[],other
cf011795-b78c-413b-b3cf-63976d2ee807,"it's a good app,I love the vibe it got",5,"it's a good app,I love the vibe it got","['good', 'got', 'app', 'love', 'vibe']",[],other
0ac048db-5a72-4a11-b760-b341d2e46613,"absolute bllx now, sensoring search results. shadow banning etc. weird how that happened after it's been forced to sell in the west. bye bye",1,"absolute bllx now, sensoring search results. shadow banning etc. weird how that happened after it's been forced to sell in the west. bye bye","['search', 'now', 'sell', 'bye', 'been', 'how', 'after', 'results', 'absolute', 'happened', 'shadow', 'etc', 'forced', 'bllx', 'west', 'sensoring', 'weird', 'banning']",[],other
76e9d525-e537-4e8e-b3d2-67e65f806fb2,MY account is banned so that means I can't report anything I have sent 4 emails yall have not gave me a proper reason of the banning even after I asked for feed back so please do something or my reviews are going to get worse n worse n trust I have more accounts than 5,1,MY account is banned so that means I can't report anything I have sent 4 emails yall have not gave me a proper reason of the banning even after I asked for feed back so please do something or my reviews are going to get worse n worse n trust I have more accounts than 5,"['account', 'means', 'emails', 'reason', 'something', 'please', 'get', 'banning', 'accounts', 'than', 'reviews', 'anything', 'yall', 'gave', 'banned', 'can', 'going', 'asked', 'more', 'sent', 'feed', 'after', 'report', 'trust', 'even', 'proper', 'back', 'worse']",['account_issue'],Functionality
8f15454e-c29e-4fc1-93d1-cf731423fd20,tiktok stop making up fake accounts for people,1,tiktok stop making up fake accounts for people,"['fake', 'stop', 'people', 'tiktok', 'making', 'accounts']",[],other
b51b5c1b-4b72-46f0-9734-c70833a8d33d,"I have experience that whenever am on TikTok it consistently stops from working on my phone or device meanwhile too my phone is Already in it's Updated Version and everything is working perfectly fine but not on TikTok Secondly once it stays on for a while for me to use the app ,I noticed that with all the settings and camera qualities I provide my videos still don't go viral like they instruct us to do ..... Please Help Solve this Problem ,it's very Important please. Thank you",2,"I have experience that whenever am on TikTok it consistently stops from working on my phone or device meanwhile too my phone is Already in it's Updated Version and everything is working perfectly fine but not on TikTok Secondly once it stays on for a while for me to use the app ,I noticed that with all the settings and camera qualities I provide my videos still don't go viral like they instruct us to do ..... Please Help Solve this Problem ,it's very Important please. Thank you","['secondly', 'device', 'meanwhile', 'camera', 'perfectly', 'everything', 'please', 'provide', 'important', 'updated', 'all', 'help', 'stays', 'don', 'viral', 'already', 'too', 'noticed', 'once', 'settings', 'experience', 'phone', 'thank', 'working', 'videos', 'solve', 'app', 'fine', 'use', 'tiktok', 'still', 'whenever', 'very', 'they', 'like', 'problem', 'consistently', 'version', 'instruct', 'qualities', 'while', 'stops', 'from']",[],other
2ecc1381-64bf-463c-9b01-dfb23d1e0d3f,app horrible and glitchy,1,app horrible and glitchy,"['app', 'glitchy', 'horrible']",[],other
528f0b28-fffd-441b-9be6-925d11242c25,Delete it from being on my phone,1,Delete it from being on my phone,"['delete', 'being', 'phone', 'from']",[],other
1c2caef2-dc56-41a5-beeb-758a095cb6f5,bring back photos and sending gifts and my life is yours,1,bring back photos and sending gifts and my life is yours,"['yours', 'photos', 'sending', 'gifts', 'life', 'bring', 'back']",[],other
88b356cc-165f-427a-8acc-84050cc09a4a,BRO STOP VIOLATING MY TEXTS WHEN I'M TEXTING MY FRIENDS I'LL BE TALKING ABOUT SUCKING THE FOOD POPSICLE AND YOU BLOCK IT!! also everything to y'all is just blocking things I say,1,BRO STOP VIOLATING MY TEXTS WHEN I'M TEXTING MY FRIENDS I'LL BE TALKING ABOUT SUCKING THE FOOD POPSICLE AND YOU BLOCK IT!! also everything to y'all is just blocking things I say,"['texts', 'everything', 'all', 'talking', 'violating', 'bro', 'say', 'also', 'sucking', 'block', 'popsicle', 'stop', 'when', 'texting', 'about', 'just', 'food', 'blocking', 'things', 'friends']",[],other
16228674-631a-4c9d-9d41-de9a3dd40f07,fix the bug where you leave a post in in search it takes out to the feed,1,fix the bug where you leave a post in in search it takes out to the feed,"['search', 'post', 'bug', 'out', 'fix', 'feed', 'takes', 'leave', 'where']","['performance_issue', 'content']",Performance
6fea655f-d97e-4ae0-9c32-83e2adbec54c,this app is the best app to watch videos,5,this app is the best app to watch videos,"['app', 'watch', 'videos', 'best']",[],other
543aa448-c63a-401d-b31f-c1ab5173362b,tiktok is good but I can't install this pls someone tell me why,2,tiktok is good but I can't install this pls someone tell me why,"['good', 'tell', 'pls', 'can', 'tiktok', 'why', 'someone', 'install']",[],other
56089aa2-31dc-42a9-81af-e1b7f33d9ceb,Good application for entertainment and fun,5,Good application for entertainment and fun,"['entertainment', 'fun', 'application', 'good']",[],other
291c1d5a-67ef-414e-8331-e80b0bcb01f7,it won't let me update even after deleting 2 apps,2,it won't let me update even after deleting 2 apps,"['deleting', 'update', 'apps', 'after', 'even', 'let', 'won']",[],other
af5acbcb-852e-4dd9-98aa-1ae3cc43f3b8,"it stops responding even when you want to go live it stops,I have a lot of space in my phone but does it stops responding",1,"it stops responding even when you want to go live it stops,I have a lot of space in my phone but does it stops responding","['lot', 'responding', 'phone', 'space', 'even', 'want', 'when', 'stops', 'live']",[],other
ad7d1ddc-ee4e-4896-b86f-6d702b0c7eb8,it is kicking me out...so thats one you guys get a one,1,it is kicking me out...so thats one you guys get a one,"['one', 'kicking', 'out', 'guys', 'get', 'thats']",[],other
924a8ff2-581f-40c9-b65f-30dd2dff8306,it good I enjoy watching TikTok,5,it good I enjoy watching TikTok,"['watching', 'enjoy', 'good', 'tiktok']",[],other
2c292202-8412-4589-b710-0a3af364934a,no description to fully remove the damn ads and remove the local feature,1,no description to fully remove the damn ads and remove the local feature,"['damn', 'feature', 'local', 'ads', 'description', 'fully', 'remove']",['monetization'],Monetization
66df193d-cf1c-4ca8-967e-99c09b30c960,"TikTok is dangerous, but I know how to make videos and the camera doesn't lag, it's truly amazing. The filter is amazing, but even the bots are amazing.",5,"TikTok is dangerous, but I know how to make videos and the camera doesn't lag, it's truly amazing. The filter is amazing, but even the bots are amazing.","['truly', 'lag', 'how', 'doesn', 'filter', 'videos', 'dangerous', 'make', 'bots', 'even', 'know', 'camera', 'amazing', 'tiktok']",['performance_issue'],Performance
10739abd-87ad-442a-9334-897c3390bc7c,good luck my TikTok account,5,good luck my TikTok account,"['account', 'luck', 'good', 'tiktok']",['account_issue'],Functionality
cc497265-ccb2-4d0d-b8f2-991766325bd9,"Hello dear tiktok team Very very important Please I needyourhelpbecause your account has mistakenly put myaccount in the freezer list. Please re-check my account correctly and remove my account from the freezer list. Because I have not made any mistake that is against tiktok police but still my account has been frozen and my views have decreased a lot and I am alsoworkinghardon tiktok now to makeverygoodvideos content but Still, my viewsaremuchlower than before. Yes, butifmyaccount marwatoking",1,"Hello dear tiktok team Very very important Please I needyourhelpbecause your account has mistakenly put myaccount in the freezer list. Please re-check my account correctly and remove my account from the freezer list. Because I have not made any mistake that is against tiktok police but still my account has been frozen and my views have decreased a lot and I am alsoworkinghardon tiktok now to makeverygoodvideos content but Still, my viewsaremuchlower than before. Yes, butifmyaccount marwatoking","['lot', 'makeverygoodvideos', 'freezer', 'content', 'account', 'viewsaremuchlower', 'put', 'please', 'remove', 'important', 'decreased', 'alsoworkinghardon', 'now', 'than', 'correctly', 'been', 'mistakenly', 'against', 'needyourhelpbecause', 'mistake', 'marwatoking', 'myaccount', 'list', 'dear', 'check', 'yes', 'team', 'any', 'police', 'tiktok', 'very', 'still', 'frozen', 'hello', 'before', 'views', 'butifmyaccount', 'because', 'made', 'your', 'from']","['account_issue', 'content']",Functionality
